B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Elevation,VH_Asc,VH_Desc,VV_Asc,VV_Desc,h_canopy
2525.5,1481,415,679,554.5,1186,2878.5,3385,3491,3648,1036.3522,-16.98767876,-14.56644915,-11.24546301,-7.963597326,10.035522
2957.5,2332.5,976,1280,1592,1906.5,2764,3075,3176.5,3331,429.603,-18.48265408,-18.57045155,-9.820212552,-13.16684574,6.4501343
2065.25,1076,284.5,544.1333333,356.7222222,861.5714286,2645.333333,3399,3466.5,3659.4,1022.1229,-14.20610048,-16.0728884,-7.202725148,-10.4887438,23.922241
2438.5,1303,403.5,703,503.5,1238,3356.5,3999.5,4142.5,4173,1079.8829,-14.87172714,-17.38788847,-9.297304944,-11.29224545,9.672852
2199.5,1315,382.5,639.5,536.5,1088,2569.5,3054,3205.5,3338.5,1129.0278,-13.4239399,-16.32532965,-9.323702438,-10.12246332,10.3927
2146.5,1410.5,484.5,693.5,745.5,1078.5,1965,2259,2352,2524.5,393.34576,-14.35084727,-17.78869726,-9.117298754,-11.58593295,10.199554
2676,1781.5,624.5,881.5,962.5,1403.5,2347.5,2676,2819.5,2972.5,381.56805,-15.85029233,-17.17122268,-9.869322169,-11.60414396,7.6267395
2279.5,1450.5,460.5,712,662.5,1217,2271.5,2561.5,2678.5,2820.5,1116.3026,-17.28416426,-17.07234254,-11.36968403,-11.69211528,7.220581
3050,2126,888,1181.666667,1417,1741.5,2681.666667,3044.75,3107.5,3364.6,1126.2092,-20.44877902,-16.50875614,-12.71639606,-10.37289693,8.987549
2246.5,1057.5,320,522,375,910.5,3147,4004,4079.5,4239,1280.5613,-16.16486214,-11.71787115,-10.10416258,-4.826549864,12.470825
2064,1412.5,480.6923077,728.3333333,730.5833333,1182.5,2101.5,2545.571429,2585.666667,2646.333333,1022.56067,-17.11981702,-17.98958107,-11.14033262,-11.5891256,16.963806
2287.5,1467,488,757,691,1182.5,2257.5,2589.5,2733.5,2872.5,418.0167,-16.004847,-18.76694758,-9.575582218,-12.61547607,7.7875977
2210,1037.5,350.8421053,599.75,349.7272727,917.875,3045.125,3799.5,3889.6,4078,998.7967,-18.37135912,-12.22093752,-11.99613621,-5.352377257,13.88678
2233,1037.5,409.3846154,662.2727273,412.5294118,979.5,2976.125,3628,3665,3856.5,989.29675,-14.36904118,-17.70823979,-7.221999074,-10.88770203,13.834045
2292.25,1160.5,359.96,671.1333333,473.25,1045.714286,2981.428571,3477.5,3680.25,3811.5,972.28864,-16.07213529,-15.04112932,-9.802026627,-9.580953583,14.294983
2020.5,932,326.5,510,362,735.5,2823,3561,3708,3831.5,1115.8749,-15.44782664,-13.47634494,-9.535638117,-7.324549815,39.60132
2371,1432.571429,474.8888889,695.6,680.6666667,1125.5,2023,2308.5,2377.5,2536.5,849.2144,-18.2939851,-12.4854251,-12.21626506,-6.606402256,9.677429
1998,1041.5,319,496.5,390.5,765.5,2429,3018.5,3059.5,3245,1069.607,-15.49910082,-15.07272144,-9.176606282,-8.953859204,35.454468
1768.2,965,333.9,526.5454545,403.1666667,792.5,1801.75,2061,2157.5,2328.25,823.9404,-13.94738296,-18.78193114,-8.10402991,-12.85521549,10.095947
2398,1284.5,399.6666667,656.2666667,526.1666667,1108.625,2470,2908,2995.2,3097.5,805.33923,-17.07777956,-14.68157435,-11.22146843,-8.227596685,14.715027
2118.5,1132.5,366.5,615.5,459.5,979,2853.5,3495,3601.5,3775,1040.3741,-16.36750327,-13.56888341,-9.745501068,-7.70660982,29.151611
2401.5,1220,405,630.5,513.5,1087,3021,3500,3740.5,4050,1683.7561,-16.25942719,-16.7229841,-8.61906028,-9.386804767,15.723022
2233,994,366.5,578,401,989.5,3220.5,4041.5,4109.5,4284.5,1003.9608,-15.59972106,-13.07976787,-9.886313383,-6.553397263,13.787903
2142.5,1003,358,571.5,399.5,930,2626,3121.5,3176.5,3379,931.22034,-17.09697047,-15.54924859,-11.1379199,-8.516406813,40.598694
2248.5,1287.333333,495.625,721.4444444,594.6363636,1106.333333,2527,2901.5,3095,3181,759.48987,-11.67660972,-19.72896047,-5.523846184,-13.39995802,11.367004
2423.5,1531.5,495,726,649.5,1109.5,2385,2740,2858.5,2944,1390.1597,-15.2573193,-13.32210301,-9.113052449,-8.41666311,11.032837
2091.5,1219.5,380.25,615,535,992.3333333,2457,2950.5,3096.666667,3243,717.194,-15.08012322,-18.52482989,-7.71713946,-11.98053781,9.745422
2568.5,1548,486,778.5,676,1159.5,3058.5,3763.5,3910,4046,696.66925,-15.60689664,-15.11303888,-9.566644345,-8.422175859,28.658997
2334,1524.5,569.6666667,854.5,826,1274,2666,3078,3127,3274.25,1115.5541,-12.71969519,-17.7217419,-5.775623461,-10.5779683,11.343628
1956,1307,484,664.3333333,692.5,1045,1750,1974.333333,2082.5,2171.25,731.4231,-15.54810826,-21.11836297,-8.250066014,-14.12070536,11.9823
2323.5,1135.5,348,581,393,930,2982.5,3576,3622,3868,737.49054,-15.41612527,-11.81959261,-9.834536391,-5.080102044,26.035583
2210,1094.5,411,610,460,933.5,2859.5,3534,3613,3723,1241.2487,-14.27261722,-13.95527183,-7.890118123,-7.720034438,17.696655
1818,842,270.5,426.5,304,694.5,2209.5,2770.5,2840,3054.5,806.27295,-16.14157712,-12.59908727,-9.299925978,-5.8237168,36.026978
1990,913,321.5,506,337,812.5,2753,3342.5,3356,3506,851.7364,-12.62810982,-13.24791673,-7.574185664,-7.931307498,31.497314
2411,1297.5,423.5,643,552.5,1052.5,2754,3258,3355.5,3506,1334.2671,-14.41065001,-15.91739279,-7.588929024,-8.85998164,8.999634
2155,1038,350.5,570,387,913,2788,3312,3494.5,3610.5,866.1201,-14.82773706,-14.78033471,-8.355234476,-8.645125185,34.084595
2380.5,1314.5,400.5,636.5,556,1037.5,2605.5,3151,3248.5,3412.5,1383.7152,-14.78677033,-15.63431361,-7.765219984,-8.966370079,9.138062
2485.5,1451,438,681.5,618,1178.5,2628,3171,3210.5,3460.5,1399.5408,-14.76194652,-16.30750851,-8.960774672,-10.40410562,7.520996
2104.25,1295.5,483,731.6,669.6363636,1112.571429,2042.5,2343.8,2404,2525.666667,922.20483,-12.63863027,-21.27886173,-5.038598987,-14.08816938,8.220032
2139,1094,406,640,495.5,1016.5,2848,3555,3752.5,3819,1297.8588,-15.94998035,-16.1652309,-9.271503308,-9.921083753,15.413086
2307,1681.5,533,811,982,1300,2149,2440.5,2553,2686,1535.7223,-16.55199004,-15.74001782,-9.862541503,-9.06554906,5.381714
1868,1291,508,763,740.5,1151,2056,2393.5,2377.666667,2535.5,1056.3855,-14.81855985,-18.45023138,-7.907584339,-12.20436941,10.119019
2043.333333,1110.25,373.5,605.6666667,434,964.5,2759,3321.75,3434.5,3575,975.7374,-16.94447715,-14.94877543,-10.39983446,-9.111874819,10.329041
1966.5,1133.8,370.0833333,629.7692308,488.2,1013.857143,2062,2339,2392.5,2546,977.90375,-15.10074458,-15.04843971,-9.446888231,-11.14161919,7.9799805
2384.2,1391.166667,495.5555556,812.5,649.3333333,1268.2,2747.333333,3158,3220.8,3415.333333,944.1851,-18.68164614,-16.67712906,-13.31451779,-10.4369203,7.0234375
2160.666667,1267.875,464.0555556,685.3076923,630,1043.615385,2609.4,3083,3255,3383.25,1082.9211,-17.15330062,-15.92404641,-10.43921888,-8.72387306,17.47461
1977,1105,431,662,535,1012,2165,2526,2611.5,2677,1150.9,-11.05978904,-21.6489699,-2.506442223,-14.78265786,11.728394
1688,972.875,366.9230769,559.9,431.2,910.6666667,1969.5,2320.833333,2415.833333,2493,986.3856,-13.3176203,-16.62559868,-8.565080564,-11.5393133,8.302307
1904,1115,431.1818182,655.0909091,497.6,1007.285714,2297.25,2661.5,2765.571429,2865.666667,946.22455,-13.09089384,-16.32566919,-7.771646548,-11.6309,8.558899
2304.5,1356,456,700.5,619,1120,2247,2557.5,2624.5,2871.5,1242.3961,-15.32959628,-16.49831997,-9.579153759,-9.738282052,11.091431
2006.4,1165.125,399.2222222,655,496.7,1004.5,2157,2494,2550.5,2745,925.0429,-15.25530953,-15.87405276,-9.093863592,-10.64700234,7.708374
1674.5,938.5,339.625,560,426.5,885,1962.5,2246,2260,2417,892.07324,-13.0849004,-15.80275276,-8.198985656,-10.99885486,8.267578
1901.6,1165.8,430.4166667,684.1818182,618.7142857,1038,2094.2,2382.333333,2511.5,2553,883.2789,-13.45681464,-16.22595639,-7.849996074,-11.28094592,6.3999023
1629,904.6666667,337.0833333,562.8181818,396.0833333,843.4,1941.5,2226.5,2208,2378,876.6714,-12.45811351,-15.53724579,-8.180618746,-10.97534049,7.1065063
2317,1503.5,535.5,882.5,819.5,1319.5,2508,2946,3054.5,3170,1265.8011,-14.7244932,-15.52181826,-8.389359681,-10.47097016,15.241211
2459,1343,511.5,779.5,648,1220,3083,3664,3746.5,3924.5,1253.734,-17.42332451,-13.56057722,-10.83344463,-7.40236992,13.783081
2362,1645,564.25,816.8888889,906.4285714,1259.714286,2184,2453.857143,2476.75,2684,801.95374,-15.3537752,-17.5188877,-10.35223694,-11.37632844,4.697632
2482,1746.666667,694.75,980.3333333,1049.25,1484.5,2355,2618.666667,2704.333333,2827.4,784.5273,-20.87492307,-16.76205838,-16.23124663,-9.247236014,6.4572754
2104,1061.5,398,627.5,457,986.5,3035.5,3715.5,3786,3967.5,1202.0769,-14.1334721,-14.51966889,-8.515089525,-9.905029202,17.364746
2570.5,1562.5,552.5,848.5,739,1269.5,2984.5,3406,3488.5,3597,1588.311,-10.31822005,-18.95376775,-3.898455702,-12.43101414,16.942993
2822.5,1646.5,464.5,762,673.5,1329.5,2872.5,3452.5,3660,3738.5,1096.3295,-12.03681667,-18.69399337,-5.25677058,-12.07932508,7.790161
1910,1250,498,747,691.5,1089.5,2066,2370,2468,2600.5,710.7189,-16.60361001,-19.02362735,-10.18683984,-14.46224603,11.3966675
2511.5,1395.5,427.5,714,610,1241,3274,3980.5,4054,4131,1061.5007,-11.87450657,-21.03197774,-4.455901434,-13.76146857,6.8518066
2157,1282,426.5,672,597.5,1070,2217,2490.5,2658.5,2761,988.46625,-16.02111312,-15.56825483,-10.24533218,-10.13485018,7.055542
2613.5,1637.5,428,753,669,1274,2938.5,3410,3551,3713.5,1058.0477,-14.39020727,-20.77320659,-7.171524054,-13.96851037,7.5081787
2038,1400.666667,535,790,793,1157.333333,2105.2,2355.25,2457.5,2600,714.4318,-14.18600937,-21.50778437,-6.241577338,-15.24547391,8.733276
1744,947,372.3636364,617.2222222,456.7692308,942,2221.5,2565,2606,2730.5,975.9837,-13.69478959,-15.41875868,-8.934246587,-10.47725018,7.444214
2136.5,1264,445.5,671.5,600,1066,2268,2552.5,2783.5,2848,951.6123,-14.34008049,-18.14693772,-8.342875066,-11.4506463,6.694702
2121,1174,432.7,687.6666667,523.25,1110,2604,3048,2996,3242,955.30457,-14.13026996,-17.28628647,-7.674649423,-11.0672949,6.5376587
1876.5,1109.25,498,722.5,621,1099.666667,2203,2578.5,2689.5,2807,931.27246,-12.5757113,-18.72789768,-6.408892989,-12.34381982,6.76416
1805,1228,492,709.3333333,665.3333333,1068.5,2042.5,2345,2409.5,2591,918.50775,-13.43377473,-17.81832867,-5.098051251,-11.85030812,7.897766
1578.333333,884.6666667,395.2,612.4285714,444.5714286,915,2063,2385,2415,2537.5,910.547,-12.40841083,-19.2121599,-6.907430779,-12.962327,8.831482
2507,1506,423.5,675.5,603,1218,2696.5,3217.5,3212,3393.5,1083.9226,-16.90538032,-14.7994945,-9.876508776,-8.867448311,19.659668
2111,1415,581,804.4,805,1192.333333,2347,2725,2770,2917,767.81177,-16.46994122,-18.27742289,-10.55541326,-12.58289907,6.8250732
2598,1471,432.5,730.5,590,1256,2884.5,3335.5,3551,3663.5,1052.2162,-16.06677837,-15.64139815,-10.88604399,-8.664953934,23.650635
2202.5,1039.5,334.5,544,372,897.5,2994,3725.5,3804.5,4004.5,872.7726,-20.40600016,-11.71307277,-14.12751784,-5.541917779,38.345886
2379.5,1096,338,559.5,383,1012.5,3149.5,4017,4100,4324,833.81665,-15.08335885,-14.22556357,-9.024385051,-7.45979171,27.859558
2103,1174,446,685,529,1034,2327,2712,2804,2913,879.1914,-16.37281025,-14.24139405,-11.35316522,-9.417633505,6.386963
2136,1199,453,692.3333333,552,1081.5,2387.5,2794,2836.333333,3007,818.13763,-17.0269176,-14.59725835,-11.59772073,-10.06039278,8.417358
2346,1556.25,570,831,841,1261.5,2465,2826,2986,3096,784.10535,-17.34392764,-15.26212572,-11.22430478,-8.925927924,6.525879
2120.5,990.5,319.5,489,362.5,868.5,2676.5,3442,3467,3717,1021.5817,-17.23994543,-9.857646684,-11.59910162,-3.093685289,23.490234
2271.5,1063,367.5,536.5,399.5,924.5,2695.5,3260,3392,3648,1071.219,-17.9717814,-10.13322112,-11.14847138,-3.945583832,22.561401
2100.5,918,336,503,337,827,2952,3744,3857.5,4051.5,1113.2184,-16.81676994,-12.29740744,-10.26457089,-4.0811891,17.711182
2421,1676.5,583.3333333,846.75,966.5,1395.5,2411,2805.333333,2824,3027,744.43823,-15.58815399,-17.32989706,-10.66944214,-12.57684035,5.6273193
2134,954,346.5,524,352.5,894.5,3006,3714.5,3788.5,3949.5,1137.6187,-16.65083505,-11.79902693,-10.71717909,-5.752099614,23.064453
2325,1506,688,946,949,1397,2572,2928,3069,3175,868.79364,-16.20154305,-16.64243908,-10.20576659,-11.88162965,9.897766
2296.5,1113,367,597,414.5,1049.5,2989,3675,3776,3934.5,1358.2972,-16.90856517,-13.15270655,-11.01208703,-6.55023991,18.621948
2067.5,949,313.5,515,348.5,893.5,2867.5,3533,3677,3794.5,1394.1154,-13.53798808,-14.66808609,-7.751344093,-8.672017417,20.334473
2417.5,1144,397.5,661.5,418,1067.5,3254,3984.5,4052.5,4332.5,963.82275,-12.02427382,-16.66399125,-4.68518731,-11.01100087,26.4422
2302,1070,386,607,407.5,1020.5,3149,3872,3896,4168.5,946.5008,-13.44203259,-17.36598373,-6.769968025,-11.06176286,24.89618
2728,1570.5,495.5,766.5,809,1369,3741,4386.5,4736,4705.5,1348.414,-16.64376081,-15.52628921,-11.42497864,-8.378270129,28.224243
2193,1041,365,590,394.5,996.5,2938,3619.5,3674.5,3866,924.9299,-14.45419396,-17.98710195,-8.134999095,-10.45745752,21.272095
2451,1253,392.5,695,423.5,1168,3166.5,3814.5,3769,4015.5,877.74835,-16.19875996,-17.57036428,-9.663592218,-12.15992122,30.044922
2157.5,1026.5,355.5,582,402.5,938.5,2831,3530.5,3678,3785.5,855.82306,-15.8201371,-14.55057515,-9.51325779,-8.184652438,26.94812
2483.5,1243.5,434,675,525.5,1101.5,2950.5,3671.5,3871.5,3939,832.9076,-14.65572423,-17.22820044,-8.422867098,-10.72887081,35.01825
2233.5,1062,376.5,599,426,994,2909.5,3597,3600,3801.5,803.82983,-13.49708271,-16.82998276,-5.751359813,-10.37561234,30.878723
2220,1021.5,365.5,545,406,923.5,2872.5,3593,3566.5,3818.5,788.3738,-13.28082434,-17.20726565,-6.726564008,-10.65509957,32.654175
2295.5,1068.5,389,596.5,432.5,998,3044.5,3803,3893,4030,783.3601,-13.4052816,-16.66821705,-6.58390109,-10.03848346,31.174255
2576,1237,437.5,659.5,475.5,1075.5,3460.5,4353.5,4410.5,4586,599.6288,-19.60488498,-15.42902468,-14.12645268,-9.653835221,22.034302
2463,1150.5,371,636,416.5,1049,3280,4189.5,4217,4447.5,546.25024,-16.48849959,-15.72652926,-9.672600513,-9.196479406,27.68573
2267.5,1078,352,561,400,1021,2956,3666,3676,3888.5,521.99805,-15.96116769,-13.51351114,-9.890953071,-7.115558978,20.380676
2344,1116,335.5,593,383,1017,3278,4063,4135.5,4368.5,503.81543,-16.41903751,-14.87065346,-10.03386717,-8.227599003,22.58191
2119,1027,374,618.5,479.5,968.5,3016.5,3666.5,3696,3847.5,988.39557,-14.47276957,-14.78363529,-8.481076646,-6.986194105,30.250732
2217.5,1113.5,337.5,586.5,403.5,927.5,2860,3623.5,3834.5,3899.5,448.8612,-15.35064748,-17.16702771,-9.632200325,-10.89511629,25.55542
2242,1085.5,285,532,356.5,938,2843.5,3513,3599.5,3774.5,449.90387,-17.77948905,-13.87319013,-11.7839715,-7.141699661,23.834229
2561.5,1299.5,439.5,710,543,1264.5,3411.5,4113,4074,4233.5,482.00958,-16.61912455,-13.14148313,-10.21721342,-7.033870762,17.578705
2148,1322.5,487,729,635.5,1182,2601.5,3106.5,3174,3291.5,506.50546,-16.89121976,-12.28343656,-10.4722851,-5.346304889,10.682465
2301,1254.5,411,648,524.5,1124.5,2945.5,3441,3463.5,3635.5,1439.1792,-16.69761354,-12.02111209,-9.890373924,-5.852204689,19.067993
2415.5,1721,566,824,1079.5,1513,2411,2747.5,2692,2866,525.42487,-14.657138,-13.02880415,-9.32123842,-5.806008702,7.5077515
2118.5,1292.5,402.5,682,599,1134,2532,2959,3070,3113,560.9884,-16.28251122,-13.93368335,-9.822094936,-7.71325391,5.7349854
2671.5,1718.5,483.5,756,693.5,1247,2403.5,2774,2841.5,3036,1443.2505,-16.98782586,-12.81746932,-11.18883703,-5.778461441,6.1749268
2195,1224.5,297.5,493.5,445.5,897.5,2478.5,3086,3157,3303.5,637.62256,-15.91126742,-15.123538,-10.09198761,-7.314564457,15.461243
2245.5,1567.5,522.5,745,816,1161.5,1996,2278,2373,2488,610.1394,-16.54886191,-17.56937841,-10.64090331,-11.02177907,6.0843506
2533,1541.5,438,755,651.5,1178.5,2643.5,3069,3092,3281,1470.1393,-15.8294495,-11.41814943,-10.24046418,-6.241662514,6.839966
2558,1802,536,749.5,841.5,1240,1980.5,2254,2408,2431.5,723.64343,-21.22527872,-13.99907164,-14.9856383,-7.708493349,7.8242188
2182.5,1290,418,707.5,602,1111.5,2557,2977.5,3113,3192,667.9636,-14.26508814,-17.40518665,-9.378726522,-11.43550238,10.032532
2243,1434,369,632,586.5,1065,2338.5,2742,2817,2973,641.8972,-19.99052393,-11.97298657,-13.48808503,-3.492940638,9.38446
2329,1444,398,644.5,603,1110,2399,2723.5,2857,2974,838.14185,-17.49618398,-13.34953476,-12.4389438,-7.35264862,7.274475
2685.5,1660.5,527.5,820,763,1378.5,2858,3335.5,3412.5,3584.5,1770.7902,-18.58018516,-12.41579993,-12.67759995,-5.140071056,6.9455566
2514,1752,565.5,832.5,889.5,1335,2209,2543,2667.5,2752,688.44415,-7.858265638,-19.08641544,3.776730746,-12.84410193,13.496033
2650,1664.5,460,787,698,1236.5,2870,3437.5,3547,3696,713.36816,-5.116921193,-19.04299173,4.011627462,-12.70687824,9.496826
3284,2131,625.5,925.5,1016,1521.5,2940.5,3525,3602,3878.5,748.13605,-7.328249851,-19.26463277,1.344850356,-13.38684192,14.3220215
2120,1219,321,588,438,1079,2803,3334.5,3448,3603.5,839.9372,-20.65387136,-14.00707002,-13.8925897,-6.536408659,9.912231
2261.5,1299,335,563.5,475,998.5,2615,3219,3320,3463.5,872.1285,-15.92210265,-14.43478864,-10.3103075,-8.248241915,13.1675415
2260.5,1384.5,406.5,634.5,572,1044.5,2224,2679,2842,2944,898.2676,-14.82011483,-18.05420096,-8.679575768,-10.7401075,4.565979
2104,1022,307.5,506,357,875,3009,3814,3852.5,4105.5,933.3817,-13.85065284,-15.31664149,-6.426462787,-9.344631604,11.086365
2426,1308,416,711,515,1196,3543,4311,4396,4577,1080.303,-14.37488993,-16.56872545,-9.382984439,-11.16839755,3.8046875
2077,1290.5,556,828,803.5,1239,2328,2714.5,2765.5,2892.5,890.4398,-17.07725509,-15.00641761,-9.61722306,-9.024708641,15.583862
2414,1229,385,605,495,1058,2844,3446,3577,3764,1140.3553,-12.75951202,-16.41472163,-7.427021582,-10.27029575,21.04541
2441.5,1417,365.5,599,531.5,1018.5,2425.5,2947.5,3058.5,3264.5,979.51135,-17.48980661,-15.68458337,-11.38374564,-9.612880698,11.574036
2635,1314,441,682,611,1116,3513,4187,4229,4408,1198.5253,-12.5098407,-17.52702421,-5.916479531,-11.53153127,18.534302
2460,1312,434,646,572,1034,3124,3846,3982,4091,1224.4034,-11.73927633,-17.72735493,-4.060320601,-10.73467678,25.228882
2781,1931.5,582,871,982,1429.5,2688,3147,3256,3397,1040.6832,-13.92140581,-17.37028638,-6.780302886,-11.42047218,7.4212646
2690.5,1531,452,753.5,609,1223,3202.5,3778,3805.5,4056,1063.9858,-4.032090864,-20.29584176,2.591496368,-13.55807471,10.644775
3044,1899,585,928.5,869.5,1532,3403,3960,3872.5,4220,1124.5309,-7.563571888,-18.068206,-1.159693707,-12.43365032,12.84314
2812,1611,459,785.5,643,1288,3400,4056,4050,4292,1177.9838,-11.99775699,-19.72719135,-6.238162858,-12.69518322,11.639526
2816.5,1852,513.5,833,777,1312.5,2905,3393.5,3414.5,3643.5,1187.6129,-14.02489468,-16.41712484,-6.632706158,-11.1028247,10.085083
2868.5,1759,506,794,697.5,1279.5,2953.5,3474.5,3519,3746.5,1227.5029,-14.22348285,-15.40033808,-8.274718341,-9.209613879,7.4259033
2182,995,326,528,355,885,3032,3742,3758,3983,1116.3025,-13.7660498,-13.15259672,-7.876819193,-6.430447078,25.930176
2143,1031,343,530,398,889,2828,3452,3446,3668,1155.1974,-13.09771725,-12.58455796,-7.306371804,-6.148409037,25.890015
2531.5,1211,355.5,641.5,419.5,1069.5,3625,4357,4464.5,4577.5,1257.4126,-11.00886166,-18.50413725,-5.502236877,-11.77128533,14.077515
2680,1418.5,402.5,719.5,540.5,1234,3224,3695,3794.5,3986.5,1250.916,-14.03226177,-16.30913921,-6.909335362,-10.4818772,5.1781006
1991,932,315,501,335,796,2880,3579,3603,3796,1343.7584,-12.29280939,-15.26535185,-6.773936749,-8.608677106,18.296265
2612.5,1366,416,729.5,513,1233,3391,3902,4084.5,4205.5,1264.0402,-14.05857639,-17.23322507,-7.402138246,-10.70442422,4.321533
2356.5,1347.5,370,681.5,496.5,1108.5,2795.5,3207,3269.5,3461,1278.9296,-13.12529295,-15.21842557,-6.667664862,-9.233768048,5.8063965
2393.5,1455,369,675.5,530,1085.5,2673.5,3109,3181,3357,1296.8823,-12.96008271,-15.94945942,-5.984148443,-9.651579705,6.2714844
2091,998,343,527,346,840,3057,3791,3881,4074,1416.4054,-13.36892614,-15.01564346,-5.980711086,-8.268336013,20.76941
2142,989,331,534,348,882,3048,3823,3819,4065,1458.7894,-13.05016596,-15.17235759,-6.73051943,-8.378278631,21.157227
2196,1043,353,552,368,903,2956,3669,3763,3949,1485.633,-15.46859634,-14.96487418,-8.665212388,-8.208915354,16.85669
2222,1079,365,566,378,930,2774,3508,3559,3767,1511.9955,-15.81994836,-15.68464834,-8.721239806,-8.381317761,14.821289
2318,1237,416,576,456,951,2796,3395,3510,3729,1398.4862,-17.1231143,-11.62294718,-12.18702077,-4.561145494,10.489868
2386,1319,370,586,481,999,2571,3049,3117,3401,1415.9523,-16.97043399,-14.04930545,-11.69357926,-6.778014292,10.846069
2512,1448,407,637,552,1098,2451,2845,3029,3224,1464.2578,-16.88337547,-15.07266682,-9.821725095,-7.210863678,24.933105
2359,1359,359,538,475,909,2289,2796,2897,3053,1457.6477,-15.5468038,-14.99918397,-8.794240079,-9.368513576,26.357178
2563,1570,411,629,594,1121,2580,3096,3256,3442,1385.571,-16.75329756,-15.06072966,-10.82809672,-7.191991369,26.521118
2373,1248,338,542,448,915,2371,2947,2884,3108,1346.305,-16.6875277,-14.23699708,-9.403303147,-7.941460634,27.65271
2338,1398,434,683,615,1150,2627,2997,3111,3260,1196.8813,-14.18332662,-14.23289043,-8.595923465,-8.057063541,19.483643
2112,1416,439,659,649,1081,2106,2450,2523,2680,1230.8207,-15.5205766,-14.15166606,-9.832532066,-7.312516555,9.091675
2393,1290,433,712,531,1259,3185,3876,3986,4201,1266.221,-20.23229989,-10.98709419,-14.47288932,-2.840398719,6.234497
2384,1226,423,663,517,1121,3146,3870,3880,4121,1317.0133,-16.80256101,-10.64591085,-11.67987681,-2.623600837,10.183594
2344,1294,458,755,546,1234,3176,3879,3954,4144,1361.8701,-17.50361404,-11.73111062,-10.79011637,-3.789926157,7.5620117
2479,1412,413,718,608,1188,2864,3248,3331,3479,1601.4685,-19.57249931,-11.33468639,-14.58108798,-4.115629222,5.4067383
2432,1425,459,739,627,1265,2940,3479,3604,3818,1604.6113,-16.2996891,-14.17857493,-11.11583049,-7.90920363,4.8658447
2329,1428,399,696,553,1138,2989,3494,3576,3786,1610.8832,-16.40651554,-13.96732271,-11.37362758,-6.424910526,6.038208
2472,1671,486,700,686,1230,2394,2823,2937,3072,1522.7499,-16.89367797,-17.02235258,-11.41882869,-10.42023583,10.74646
2371,1713,550,759,830,1194,2089,2409,2618,2644,1453.8734,-18.78845077,-14.82134178,-12.07487998,-7.305663795,22.507812
2411,1683,547,778,815,1241,2230,2580,2647,2795,1419.3405,-18.85895631,-15.27798589,-12.61248411,-8.722195408,17.527832
2995,1379,486,752,477,1166,4165,5298,5428,5659,922.0187,-13.135466,-20.95463183,-6.276897647,-15.42069494,32.917114
2221,1062,358,552,354,940,2817,3562,3629,3909,909.55865,-18.04888003,-10.87387854,-10.91563312,-2.781897175,32.08081
2060,960,312,497,321,805,2939,3580,3669,3747,936.74084,-21.83101102,-9.662752178,-15.6024193,-3.424351505,27.572083
2234,1084,355,588,386,972,2971,3646,3781,3873,919.41235,-16.67593546,-11.91750793,-10.39842771,-5.383766095,26.806152
2536,1315,427,676,482,1107,3283,3884,3987,4163,929.6022,-8.678903608,-16.69408175,-1.312654919,-10.30424461,20.460266
3173,1644,558,905,612,1555,3810,4484,4606,4828,1094.6738,-7.374796333,-21.72450439,0.47867044,-16.80564689,21.189941
