B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Elevation,VH_Asc,VH_Desc,VV_Asc,VV_Desc,h_canopy
2096.285714,1158,401.1333333,595.1875,503.7777778,948.0833333,2161.571429,2545.75,2605,2796.333333,802.92334,-18.04785698,-14.02107689,-11.23078649,-6.909304897,14.715027
1979,1044,340,538,424,864.5,2650.5,3292.5,3354.5,3526.5,1036.6104,-14.88898313,-13.9526819,-8.821542884,-7.56944383,29.151611
2332.5,1169.5,353.5,566.5,452.5,1009.5,2979.5,3625.5,3733.5,3930.5,1692.287,-15.54486303,-14.88053469,-9.362269096,-8.745219371,15.723022
2231,1001.5,366,569,432.5,951.5,3221.5,3994.5,4017.5,4209,1009.78546,-15.88417274,-14.30377353,-10.0349052,-7.481259583,13.787903
2277.5,1114,386,588.5,433,944.5,2967.5,3564.5,3623,3810.5,936.6176,-15.00031836,-14.05057146,-9.530834459,-7.192659309,40.598694
2414.5,1455.333333,531.25,775.3333333,695,1232.5,2417.25,2825.8,2931.5,3088.2,775.63055,-12.96964175,-19.2219139,-5.931409838,-12.29876088,11.367004
2496,1730,621,921,978,1455,2355.5,2692.5,2783,2973,721.24115,-15.74468722,-17.91683351,-7.412056304,-10.06165071,9.745422
2419,1454,506.5,745.5,673,1156,2977.5,3612.5,3649,3909.5,701.928,-14.91987793,-14.8259375,-7.984219044,-8.486988153,28.658997
2803.5,2170,915.3333333,1274.25,1485,1810,2704,2922,2979,3052,1121.3505,-19.13949691,-15.04947588,-11.60852416,-4.535750745,11.343628
2369,1269,406.5,673.5,535.5,1075,2818,3367.5,3390,3637.5,726.53864,-14.92366724,-13.15738724,-8.530381547,-6.35115815,26.035583
2744.5,1672.5,609,941,858.5,1438,2912,3405.5,3448,3635,1276.8827,-13.67249872,-15.07122209,-7.760606574,-8.703378281,17.696655
1999.5,940.5,312.5,502,348.5,814.5,2631.5,3230.5,3277.5,3433.5,813.405,-15.07060806,-12.30190693,-8.835403924,-5.422793965,36.026978
2069,949.5,325,525.5,351,848,2797.5,3443,3471,3661,845.5357,-12.73876251,-14.68605941,-6.759593603,-7.977740512,31.497314
2351,1233.5,402.5,588,515.5,1005,2607,3170,3234,3416,1347.2617,-13.61759989,-15.38193794,-7.576584498,-9.137285793,8.999634
2109.5,974,331,531.5,354.5,866,2807.5,3441,3501.5,3646.5,874.4121,-13.63026808,-14.02148241,-7.662137742,-7.296273119,34.084595
2415.666667,1676.571429,606.6,867.2727273,917.5,1304.375,2216.333333,2493,2568.75,2762.8,942.60645,-14.96422851,-19.49092129,-6.89904375,-12.66714011,8.220032
2024.5,975,368.5,617.5,414,953.5,2902.5,3509.5,3583.5,3751.5,1265.9047,-16.29574605,-15.13423076,-9.652091479,-8.17731191,15.413086
2518.25,1797.714286,729.2,1059.5,1097,1530,2242,2471,2550.75,2663.5,1060.0964,-16.26020554,-16.86296591,-8.603219202,-10.32480775,10.119019
2189,1403,532.5,805.25,784,1259.5,2464,2868.666667,2937,3090.5,993.7985,-16.69787656,-16.06540606,-9.849334146,-10.08883125,10.329041
1988,1027,365,590,396,925.5,2776,3311.5,3460.5,3562.5,1045.953,-14.97524169,-14.9559672,-8.719691957,-8.964952371,15.070557
2360.75,1513.142857,560.25,878.6666667,851,1364.857143,2445.25,2783,2791.333333,2989,961.598,-15.54419946,-17.35802513,-9.371859245,-12.00804423,7.0234375
2574,2064,865.2142857,1163.545455,1299,1702.285714,2508.5,2770,2858,2924,1088.1896,-16.98580085,-18.78903424,-8.67056974,-11.67364932,17.47461
1831.666667,1224.833333,405,625.5,624.9,970.5,1907.666667,2221.333333,2252,2452.75,993.182,-15.18857601,-16.4419132,-9.995863205,-11.42287794,8.302307
1804,1033.5,396.9090909,625.6,462.8181818,949,2074.333333,2415,2457,2613,971.80707,-12.64058087,-16.45174396,-7.536127725,-11.61381403,8.558899
2004,1169.6,430.625,655.3,493.4444444,1040.5,2251.5,2603,2634.75,2818,942.3802,-14.59078519,-15.87981551,-8.695177668,-10.61357556,7.708374
1839.142857,1066.75,415.2631579,622.9,526.3,974.8,2033,2341,2344.5,2520.333333,910.29474,-12.83675871,-15.6640265,-7.040470384,-10.95267136,8.267578
1851,1071.181818,398.6923077,625.3571429,500,976.5714286,2064.6,2346.5,2381.333333,2536,900.79584,-13.05192017,-15.84006291,-7.80538401,-11.1686937,6.3999023
1833.25,1101.125,433.1111111,655.8125,567.7142857,1010.625,2062.5,2375,2457,2580,869.52435,-13.86337416,-16.48024627,-8.173114967,-11.2086674,7.1065063
2593,1811,784,1110,1218,1635.5,2677.5,3012.5,3106.5,3215,1284.589,-16.87662704,-15.47869475,-9.643118793,-10.0892661,15.241211
2083,949,372.5,595,391,884.5,2952.5,3627.5,3673.5,3887.5,1231.447,-15.43491595,-14.2317109,-9.167342283,-8.282422273,13.783081
2002.5,1009,392,620.5,427.5,915.5,2967.5,3610,3709.5,3861.5,1165.3099,-13.84580651,-15.89491252,-7.413674805,-9.633057106,17.364746
2430.5,1423.5,452,691.5,543.5,1100.5,2918.5,3405.5,3442.5,3602,1584.6421,-10.90484964,-17.88586639,-3.776424311,-11.47775917,16.942993
2688,1443,447,743,612.5,1298,3307.5,3976,4072,4317,1104.4286,-11.90488024,-18.91780604,-4.310433623,-12.43010449,7.790161
2632,1923,771,1091.666667,1193,1661,2522.5,2800,2919.5,3064.5,728.25024,-15.68604379,-19.61295209,-8.265785477,-12.90723487,11.3966675
2782,1607,498,817.5,754.5,1404,3269,3831,3940,4077,1073.4572,-12.85397927,-19.96907229,-5.467419114,-13.12533365,6.8518066
2829.5,1701.5,514.5,837.5,799.5,1399.5,3132.5,3573,3739,3880,1067.8273,-14.25807611,-20.10872849,-6.859738505,-13.61939746,7.5081787
2200,1326.5,499.75,786.8181818,690.6,1236.875,2524.5,2910.5,3035.333333,3143.5,979.28973,-14.27415445,-16.83216914,-8.472214205,-10.94643964,7.444214
2086,1190,433.875,687.0666667,530.75,1098.375,2715,3155,3141.5,3359,953.0184,-14.368004,-16.34934978,-8.455723493,-10.273832,6.5376587
2705,1883.5,715,995.5,1157.5,1557.5,2416.5,2695.5,2794,2947,958.8889,-14.46150753,-18.20106098,-7.272790982,-11.61398278,6.694702
2134,1208,463.25,691.8571429,568,1099.5,2473,2847,2926,3055,931.08997,-14.01105175,-16.7518157,-7.844721147,-11.24509852,6.76416
1938,1187,476,707.4,635.5,1100.666667,2236.5,2548,2636.5,2747,913.75665,-12.95362364,-17.26385851,-6.270701815,-11.75747013,7.897766
1768,1050.666667,435.3333333,665.4,581,1030,2114,2443.333333,2503,2615,907.9084,-12.99931631,-17.40657673,-6.731649074,-12.06514318,8.831482
2350.5,1324,387.5,618.5,537.5,1077,2610.5,3085.5,3165,3387.5,1070.3376,-16.0992234,-13.35358648,-9.739012657,-6.554193687,19.659668
2376,1701.428571,667,935.625,1030.5,1393,2406.5,2765,2793,3039,769.4062,-15.95069452,-18.0646857,-9.825738517,-12.72659877,6.8250732
2158.5,1105.5,340,516,422,917.5,2567,3135,3224.5,3412.5,1048.7599,-15.71431054,-12.55483805,-9.394095278,-5.740883367,23.650635
2291,1064.5,352.5,560,378.5,926,3127.5,3885,3953,4143.5,854.879,-13.42925641,-15.53374638,-7.094985859,-8.856017924,38.345886
2134,999,317,503.5,342,850.5,2918,3614.5,3667.5,3872,827.49567,-13.78156839,-15.39126024,-7.407288835,-8.593913291,27.859558
2662,1980.666667,777.6666667,1049,1173,1504,2619,2914,3008,3146.333333,900.1689,-17.04358221,-14.92284577,-11.17279655,-9.492006866,6.386963
2206,1269,495,751,591,1146.5,2422,2817,2906,3053,856.3994,-15.80888818,-15.11460519,-10.49171551,-9.873597429,8.417358
2307.333333,1503,573,830.5,836.3333333,1289,2635,2995,3063,3259,803.3485,-16.75735614,-15.55656207,-11.03768498,-9.859611407,6.525879
2254,1083.5,369,565.5,399.5,979.5,2747.5,3447.5,3486.5,3716,1038.1603,-17.02324187,-10.70727494,-10.72974071,-3.664524265,23.490234
2267.5,1078.5,378,556.5,418.5,920,2811,3465,3530,3756.5,1081.3168,-17.00552464,-11.36041482,-10.63054841,-4.089921829,22.561401
2095,933.5,337,513,346,854.5,2932,3639.5,3717.5,3880.5,1118.6118,-16.45044622,-12.05069331,-10.32511159,-5.353004441,17.711182
3215.5,2541.5,1009.111111,1327.571429,1710.333333,1968,2831.5,3221,3298,3385,753.9182,-20.80260796,-16.8569493,-13.14840104,-12.0586273,5.6273193
2150.5,1007,347.5,529.5,381,901.5,2779,3428.5,3514,3675.5,1152.3643,-16.10696819,-12.84761474,-10.03599732,-6.159235886,23.064453
2252,1106.5,342,549.5,409,973.5,2791.5,3527.5,3599.5,3791.5,1359.7253,-15.52729424,-13.17465225,-9.736735033,-6.663409949,18.621948
2432,1524,677,937,929,1362,2361,2705,2857,2984,868.51465,-15.67417784,-17.81887697,-9.567772498,-12.31483174,9.897766
2180.5,1057.5,325,522.5,380,910,2878.5,3553.5,3618,3811.5,1389.0815,-14.14413424,-14.41043933,-8.177810157,-8.515507847,20.334473
2401.5,1121.5,405,632,415.5,1014.5,3290.5,4137.5,4178,4428,946.1458,-9.71199295,-17.64596987,-3.100543691,-11.30269813,26.4422
2427.5,1141.5,406.5,652.5,421,1059,3320,4132,4179.5,4415,928.6523,-11.20059033,-17.54884358,-4.389231101,-11.02336623,24.89618
2260.5,1251.5,388.5,630,607,1094.5,2922,3500,3610,3775,1350.2275,-14.87995608,-13.96196521,-8.542425759,-7.694165101,28.224243
2346.5,1099.5,386.5,629.5,415,1038.5,3208.5,3985,4026.5,4286.5,916.9152,-13.24816583,-16.14597191,-6.193999856,-9.663229863,21.272095
2296,1079,382,629,402,1040,3180,3938,3955.5,4213.5,879.654,-14.97594451,-15.36902915,-8.925991589,-8.869605698,30.044922
2185.5,1029.5,351.5,574,394,971,2901,3612,3661.5,3866,848.72394,-15.65223609,-13.8499532,-9.588231311,-7.640395853,26.94812
2130,1008,359,563,398,939,2805.5,3469,3491.5,3720.5,834.85565,-14.77264728,-15.03355216,-8.692323355,-8.78895427,35.01825
2145,1015.5,360.5,557.5,401.5,920,2753.5,3426,3467.5,3654,810.6081,-14.21537874,-15.97388728,-8.124109666,-9.650346382,30.878723
2306,1073.5,374,601.5,408.5,993,3065.5,3818,3843,4065.5,774.7648,-11.84707473,-17.2051217,-5.369931156,-10.84748323,32.654175
2289.5,1049,399,612.5,425,978.5,3147,3947,3967.5,4174,772.7655,-12.65685059,-17.12628137,-6.328149573,-10.56851113,31.174255
2596.5,1244.5,446,704.5,482,1167,3423,4238.5,4237,4481,634.63513,-17.61723006,-13.4825999,-11.27780749,-7.03255574,22.034302
2489,1190,426.5,665.5,483.5,1113.5,3435.5,4292,4332,4571.5,556.22705,-14.39054275,-16.24254078,-7.534319325,-10.05256065,27.68573
2359,1097.5,373,605.5,430.5,1073.5,3185.5,3965,4037.5,4215.5,521.7165,-14.55191312,-15.35888788,-8.244022133,-8.831317296,20.380676
2379.5,1149,360,620.5,412,1043,3321,4064.5,4077.5,4310,506.5648,-14.33004874,-15.49066847,-7.728995183,-9.187420624,22.58191
2288,1116,371.5,621,555.5,1013.5,3140,3798,3806,4024,978.96655,-14.50769652,-14.70464528,-8.487254656,-7.880693081,30.250732
2286.5,1162,364.5,616,437,1004,2921,3591.5,3622,3863.5,468.2648,-15.23668063,-15.77900701,-9.250714667,-9.215408295,25.55542
2285,1223.5,373,635,489,1093,2859.5,3436,3479.5,3711.5,453.3205,-15.70017226,-13.89858633,-9.378065858,-6.876837099,23.834229
2277,1175,377.5,665,494.5,1137,3004.5,3618.5,3672.5,3860.5,482.13312,-15.89104534,-13.17295336,-9.646592176,-6.483890208,17.578705
2384,1466,534,804.5,738.5,1292.5,2746,3268,3319,3453.5,502.08948,-15.64946235,-12.59377272,-9.418019298,-5.976577013,10.682465
2392.5,1450.5,440,693,582,1128.5,2740.5,3159.5,3365,3417,1441.0659,-16.47574956,-11.02567861,-10.41679511,-4.456501963,19.067993
2273.5,1425,527,791,750,1252,2564,3029.5,3026,3217,529.7425,-16.2147967,-11.73392423,-10.04301735,-5.008671741,7.5077515
2202,1390.5,468.5,729.5,701,1195.5,2527,2918,2955,3124.5,560.96436,-17.05566804,-12.97123807,-10.8162041,-5.365891475,5.7349854
2550,1631.5,487.5,776,709,1205.5,2458.5,2809.5,2871.5,3039.5,1451.2009,-16.03451958,-12.0471981,-10.00591734,-5.414598447,6.1749268
2349.5,1471.5,405.5,629,634,1092.5,2352.5,2834.5,2952.5,3066.5,655.08844,-16.66070636,-12.35480044,-10.93015855,-4.40546442,15.461243
2383,1445,393.5,670,567.5,1097,2443.5,2925,3049.5,3157.5,718.5464,-16.68742383,-15.4130943,-10.7664187,-8.254580463,7.8242188
2245.5,1316.5,415.5,706.5,606,1133,2673,3159.5,3272.5,3350,670.7663,-14.93411867,-16.52286266,-9.26167791,-10.22364823,10.032532
2449.5,1676,488,731.5,793,1245,2196,2474.5,2654,2704,662.36774,-18.4703856,-14.16260245,-13.0715059,-7.113447817,7.5498047
2239,1452,526.5,770.5,779,1202,2338.5,2740,2827.5,2890.5,647.2427,-18.27129646,-13.1103114,-11.8344386,-4.723790864,9.38446
2433,1601,478.5,740,718,1208,2326,2700,2837,2944.5,844.65796,-18.31454719,-13.90297413,-12.85840462,-6.541501325,7.274475
2270.5,1493,489.5,756.5,748,1165.5,2453.5,2908,2975,3094.5,679.8284,-9.781276927,-18.01799987,-0.491497113,-11.75897734,13.496033
2571,1707.5,520,819.5,791.5,1257.5,2596.5,3062,3164,3289,707.51044,-6.98449339,-19.96557889,2.130198639,-13.85466059,9.496826
2735,1773.5,540,872,817.5,1323.5,2974,3514.5,3636.5,3749.5,740.8876,-7.501708351,-20.70942004,1.767084495,-14.47684288,14.3220215
2171.5,1419,467.5,714.5,658.5,1154.5,2440,2878.5,2933,3105,852.5888,-17.96253323,-14.52608849,-11.72077655,-6.626180098,9.912231
2228.5,1309,386.5,649,566.5,1102,2694.5,3256,3319,3489.5,872.3974,-17.22746733,-13.67137228,-11.04891757,-7.224684022,13.1675415
2238,1321,394,628,546.5,1048,2575.5,3157,3222.5,3400,895.5837,-16.38492596,-14.7743124,-9.611754091,-8.098671776,4.565979
2274,1265,377,623,502,1046,2806,3449,3522,3698,922.6808,-14.79424309,-13.48409558,-8.728156304,-6.835584369,11.086365
2504,1483,516,811,741,1318,2966,3532,3646,3765,1070.9335,-14.36963314,-17.31811813,-7.90726697,-10.70604036,3.8046875
2215.5,1202,412.5,679.5,541.5,1077.5,2834,3379,3432.5,3600,892.71423,-15.23188296,-14.28395437,-8.323346374,-7.403488738,15.583862
2513,1463,470,700,686,1217,2788,3239,3360,3539,1128.1799,-13.70156709,-16.95094403,-7.336599564,-10.78126123,21.04541
2221.5,1145,353.5,571.5,450.5,962.5,2691.5,3337,3399,3586,985.0115,-16.11511536,-14.2649832,-9.891796698,-8.189869493,11.574036
2405,1190,407,609,564,1041,3180,3899,3936,4132,1184.431,-11.80115259,-16.32058048,-5.494321057,-10.30643116,18.534302
2272,1122,384,558,432,917,3003,3797,3871,4060,1249.1467,-9.939623248,-16.78763629,-3.717503487,-10.56636132,25.228882
2687,1627,512.5,837.5,718.5,1378,3138.5,3725,3747.5,3974.5,1051.631,-9.128822131,-18.16185711,-2.062636379,-11.64470359,7.4212646
2877.5,1658.5,513.5,868,676.5,1380.5,3491.5,4149,4242,4397,1074.7413,-5.583933914,-19.18485125,1.987429075,-12.81292712,10.644775
2753,1442.5,442,771.5,565.5,1271,3723.5,4457,4479.5,4731,1194.7472,-10.40824231,-19.48883856,-3.871423532,-12.83218096,11.639526
2731.5,1581.5,463,787,633,1265.5,3293,3941,4012,4210,1196.8064,-11.32750247,-17.44321973,-4.859015135,-11.55559427,10.085083
2789.5,1546.5,476.5,750.5,591,1226.5,3332,3924.5,3969,4168.5,1236.7751,-13.34146602,-16.41086099,-6.61570577,-10.11177597,7.4259033
2207,1022,341,535,367,860,2983,3701,3736,3854,1114.6075,-13.95732049,-15.16005514,-7.77450882,-8.594335165,25.930176
2131,1012,328,523,385,862,2864,3496,3582,3760,1138.2369,-14.19968272,-12.87172378,-8.027866304,-6.31367513,25.890015
2572.5,1296.5,389,687,494.5,1138,3587,4260,4316.5,4493,1266.6964,-11.61193001,-17.97826706,-5.103909885,-11.63596954,14.077515
2719.5,1500,420,724,576.5,1209.5,3125,3645.5,3711,3935,1258.5886,-13.16689148,-16.86438139,-6.379826126,-10.84487259,5.1781006
2055,970,331,512,362,818,2925,3666,3722,3957,1330.646,-13.35815222,-14.68122902,-6.633602007,-7.968480356,18.296265
2610,1542,424.5,715,596.5,1184,2989.5,3537,3601,3755.5,1268.9576,-12.50030145,-17.42604592,-6.233065637,-11.36383399,4.321533
2450.5,1396.5,408,718,559.5,1153.5,3003,3531,3602.5,3781.5,1282.2352,-12.17749761,-16.53247608,-5.890401387,-10.14931231,5.8063965
2566.5,1638.5,463.5,768,698.5,1224,2667.5,3079,3134,3338,1303.9749,-12.38594857,-15.56302256,-6.192139835,-9.34343615,6.2714844
2072,988,337,514,352,823,2940,3697,3729,3956,1403.0056,-13.20180896,-14.94514966,-6.973576969,-8.311064166,20.76941
2113,970,337,513,341,839,3045,3845,3888,4113,1435.4148,-13.64659684,-15.00272874,-7.272171735,-8.516215882,21.157227
2195,1000,342,524,353,879,3053,3817,3878,4092,1469.4087,-13.94035963,-14.789493,-7.539219614,-8.607032331,16.85669
2224,1052,346,537,364,916,2976,3678,3755,3913,1498.9655,-14.63142469,-15.02695801,-7.95781338,-8.45407677,14.821289
2503,1409,430,646,565,1101,2684,3280,3353,3559,1405.5576,-17.08708015,-12.81620011,-11.3119975,-5.707048429,10.489868
2597,1532,474,732,649,1223,2744,3313,3368,3594,1425.8551,-17.6074843,-13.56400835,-11.59972714,-6.884447352,10.846069
2682,1616,428,673,642,1152,2565,2995,3140,3348,1461.0538,-18.28653323,-14.09977235,-11.90520814,-6.723686101,24.933105
2282,1245,365,561,459,930,2612,3154,3246,3430,1457.4193,-15.23372195,-14.29224926,-9.474800625,-8.207835432,26.357178
2440,1364,400,628,549,1055,2664,3118,3260,3452,1394.6229,-16.41063674,-13.31075888,-10.24234358,-6.643279455,26.521118
2374,1274,373,584,487,963,2581,3123,3209,3448,1348.3536,-16.03136746,-14.10805709,-9.8320783,-7.227065715,27.65271
2277,1242,386,638,495,1052,2808,3409,3470,3656,1184.0901,-14.39680934,-15.14404943,-8.30257128,-8.544579032,19.483643
2243,1356,437,690,632,1152,2596,3090,3117,3319,1214.9431,-16.49355762,-14.51114663,-10.22581537,-6.906824478,9.091675
2366,1255,454,701,549,1221,3025,3590,3675,3836,1246.0048,-18.5730632,-12.27694933,-12.34789677,-4.674608256,6.234497
2372,1235,432,682,501,1157,3083,3750,3817,4068,1288.7306,-17.7686353,-10.41681563,-12.35489127,-2.219711877,10.183594
2254,1309,450,720,632,1227,2798,3254,3341,3510,1347.1652,-18.08084183,-12.51773271,-12.52004918,-4.025036305,7.5620117
2664,1600,482,772,708,1263,2951,3339,3374,3559,1622.9781,-18.58898297,-14.15225174,-13.19049116,-7.037666444,5.4067383
2573,1541,497,756,680,1301,3146,3654,3743,3970,1593.6454,-17.3582772,-13.67432822,-11.82891491,-6.519517761,4.8658447
2594,1675,551,826,790,1302,2899,3316,3416,3632,1603.1819,-17.12765368,-14.62744807,-11.67322761,-7.969449672,6.038208
2509,1595,446,660,605,1121,2734,3298,3399,3531,1543.5493,-16.73324264,-14.38643316,-10.71010064,-7.988017205,10.74646
2430,1729,496,693,748,1147,2166,2575,2738,2850,1467.968,-18.6741668,-12.7603418,-12.63106226,-4.784636873,22.507812
2394,1450,418,595,560,1041,2418,2920,3029,3233,1408.2283,-17.63833875,-11.57223951,-11.59957079,-3.737856604,17.527832
2835,1332,562,832,559,1226,3989,4848,4924,5128,963.8876,-11.43482087,-21.56246858,-5.312189773,-16.31229679,32.917114
2467,1227,410,662,454,1038,3252,4129,4181,4415,911.67566,-14.79533767,-14.02067525,-8.712628075,-7.112152113,32.08081
2216,1046,333,562,352,931,3064,3721,3774,3942,940.5073,-18.91196919,-9.567300307,-12.46762862,-2.183606515,27.572083
2176,1049,348,577,376,916,2974,3498,3571,3788,930.23456,-18.68158033,-11.02990018,-12.19875925,-4.023416943,26.806152
2185,1180,405,630,503,997,2615,3172,3204,3430,917.59314,-15.47995796,-13.35551637,-8.586782851,-6.471488087,20.460266
2813,1466,521,825,558,1331,3470,4202,4331,4522,1045.2908,-7.626221435,-20.40433118,-0.093052059,-15.71302361,21.189941
